timestamp,volume,high,close,low,open
145.4000,138.5820,145.4000,142.0400,2019-02-07,1347403
155.9699,146.1800,155.0000,147.5000,2019-02-06,1740173
157.5000,152.9900,153.1400,155.1600,2019-02-05,1220584
155.1500,145.6700,146.0000,151.6700,2019-02-04,1593878
146.0000,142.1593,142.4700,145.2600,2019-02-01,756423
145.7800,140.0500,140.0500,142.6800,2019-01-31,1021867
141.7900,135.3953,137.0000,140.0500,2019-01-30,817417
136.9800,132.9651,135.7100,134.5600,2019-01-29,547935
timestamp,open,low,high,close,volume
2019-06-20,255.0000,247.6500,257.9950,251.0498,641710
2019-06-19,247.5400,243.9000,251.7100,251.3000,813384
2019-06-18,252.5700,244.5000,255.5000,245.1800,1062164
2019-06-17,246.5300,246.1700,253.9300,248.1100,985321
2019-06-14,243.6400,240.7600,246.8800,244.9400,1123210
2019-06-13,242.8500,242.2100,248.9900,246.8800,1080879
2019-06-12,237.4000,231.6500,245.7900,242.2000,2527072
2019-06-11,253.6200,245.8700,255.4900,249.3600,1523495
2019-06-10,249.3600,247.4804,257.1299,249.8800,1822411
2019-06-07,239.0000,238.0100,250.0000,245.0400,1943741
2019-06-06,233.0000,224.3600,238.0275,237.2600,1979161
2019-06-05,224.5800,224.5800,234.0000,232.3000,2709933
2019-06-04,200.8400,200.5000,223.3700,222.9100,3084173
2019-06-03,199.8700,196.0000,202.7000,197.4200,1704634
2019-05-31,198.0000,196.0100,201.6100,198.8100,988370
2019-05-30,203.0200,200.1800,204.4400,201.8900,1155421
2019-05-29,202.0000,199.0000,204.7200,201.4500,1519227
2019-05-28,196.9500,196.2300,203.6200,202.0900,1689867
2019-05-24,197.5000,193.7800,199.7399,195.9000,1220201
2019-05-23,196.0000,192.2500,198.0000,195.2900,1484660
2019-05-22,197.1300,197.0004,205.9900,198.9000,1266955
2019-05-21,200.0500,198.1000,207.7600,199.0300,1782182
2019-05-20,193.1700,190.5500,201.5200,198.1700,1389981
2019-05-17,198.6200,196.0449,202.6100,198.0200,1497381
2019-05-16,200.6400,197.4443,209.3900,202.0400,3275164
2019-05-15,185.3900,184.7600,201.3900,199.8800,3502851
2019-05-14,179.5200,177.8500,187.1700,185.2600,2228148
2019-05-13,175.7700,173.6000,181.5200,176.7600,2094526
2019-05-10,191.0100,181.8150,192.6700,183.5100,3720332
2019-05-09,218.0000,180.5000,218.0000,189.9200,8963552
2019-05-08,216.2400,215.5000,225.7800,222.1100,1642792
2019-05-07,222.3700,214.2400,225.6700,217.6500,1690068
2019-05-06,225.0000,220.6103,229.6300,225.5900,1746455
2019-05-03,227.0100,222.6435,232.6959,231.9600,1316982
2019-05-02,220.0000,220.0000,227.3300,225.1600,1100647
2019-05-01,222.8900,219.0000,225.6400,221.2200,1033194
2019-04-30,219.5900,216.6700,224.7800,221.4800,1720577
2019-04-29,217.3000,216.5000,226.3800,225.8900,1562633
2019-04-26,214.2400,211.6000,217.3000,215.2400,849119
2019-04-25,210.0300,208.1800,216.8800,214.7500,1026549
2019-04-24,212.2400,206.7000,213.8200,207.7900,725314
2019-04-23,212.4000,205.6261,215.0000,210.7300,994052
2019-04-22,198.2500,197.0000,211.9997,211.0300,1506536
2019-04-18,198.1800,194.3300,199.9100,198.7400,725435
2019-04-17,204.7000,197.0000,205.5688,198.7900,780825
2019-04-16,203.7400,201.2400,208.1400,203.2600,1016085
2019-04-15,199.2800,195.8800,202.6900,202.1600,715830
2019-04-12,202.6000,199.9500,205.8400,200.5000,890444
2019-04-11,201.2100,199.6600,203.5400,200.3600,695935
2019-04-10,194.9700,194.8200,204.4200,199.8800,1654693
2019-04-09,196.4700,194.5200,199.6300,194.8200,757945
2019-04-08,195.5300,191.2100,197.6300,197.5000,1003549
2019-04-05,199.9800,193.4000,199.9998,196.5200,1007050
2019-04-04,207.0000,192.8500,208.0925,198.0000,1704288
2019-04-03,208.5000,203.2300,209.6900,207.2100,1363888
2019-04-02,206.0000,202.6813,207.4800,206.8400,1141808
2019-04-01,201.5600,197.0400,206.2389,206.1300,2139692
2019-03-29,189.1100,188.4000,199.3700,197.9500,2297992
2019-03-28,180.6000,180.1000,189.9000,186.5100,2078450
2019-03-27,187.7100,178.2995,189.6399,180.3800,2328197
2019-03-26,201.5300,184.2800,202.5000,186.9400,3159042
2019-03-25,201.5000,196.2700,204.4500,197.0400,1680228
2019-03-22,212.6500,201.2273,214.6985,202.9100,1497816
2019-03-21,204.4700,204.3966,214.4800,213.5700,1125794
2019-03-20,205.4500,201.2112,208.1900,205.9600,840656
2019-03-19,204.3900,201.7501,207.3500,205.6700,748002
2019-03-18,208.0000,200.8600,209.7400,203.7500,1652767
2019-03-15,208.5700,206.4600,211.8707,207.0000,1166781
2019-03-14,205.2000,202.7300,209.8600,208.2300,977815
2019-03-13,208.5000,202.9500,209.2300,205.1900,1216565
2019-03-12,205.3800,201.5900,208.5815,207.8000,1266472
2019-03-11,194.8700,194.3500,206.3600,204.3800,2327306
2019-03-08,185.1300,180.5009,194.7600,194.3500,1682239
2019-03-07,185.8700,184.7368,191.8900,188.8000,1388657
2019-03-06,190.4000,184.2050,190.5000,186.3500,1311632
2019-03-05,187.9500,186.2410,192.1100,191.2300,993073
2019-03-04,196.8700,182.6712,197.7100,189.3800,2164673
2019-03-01,199.1600,193.5100,201.4700,195.1200,1574381
2019-02-28,194.0000,192.5340,198.9500,197.5400,1504149
2019-02-27,194.6700,194.6700,199.6000,195.0000,1236547
2019-02-26,195.0000,191.6400,197.8200,195.5000,1842605
2019-02-25,193.5800,192.4700,202.3000,197.6200,3195443
2019-02-22,175.0000,173.5000,200.1500,197.7300,7971429
2019-02-21,150.0900,148.3600,153.2000,150.4900,2295954
2019-02-20,156.7500,145.5100,156.7900,150.0900,4177774
2019-02-19,159.0000,156.5200,165.7000,161.7000,2153659
2019-02-15,155.0000,153.1100,158.2700,158.1200,1281602
2019-02-14,149.9900,149.9900,154.9350,153.4300,966942
2019-02-13,154.9000,147.5700,156.5800,151.3400,1062640
2019-02-12,151.0000,150.1600,153.5100,152.9800,844691
2019-02-11,148.0100,145.1600,150.0000,148.9000,830500
2019-02-08,139.5000,138.7800,146.9100,146.1800,859060
2019-02-07,145.4000,138.5820,145.4000,142.0400,1347403
2019-02-06,155.0000,146.1800,155.9699,147.5000,1740173
2019-02-05,153.1400,152.9900,157.5000,155.1600,1220584
2019-02-04,146.0000,145.6700,155.1500,151.6700,1593878
2019-02-01,142.4700,142.1593,146.0000,145.2600,756423
2019-01-31,140.0500,140.0500,145.7800,142.6800,1021867
2019-01-30,137.0000,135.3953,141.7900,140.0500,817417
2019-01-29,135.7100,132.9651,136.9800,134.5600,547935
volume,low,high,close,open,timestamp
645437,247.6500,257.9950,250.8086,255.0000,2019-06-20
813384,243.9000,251.7100,251.3000,247.5400,2019-06-19
1062164,244.5000,255.5000,245.1800,252.5700,2019-06-18
985321,246.1700,253.9300,248.1100,246.5300,2019-06-17
1123210,240.7600,246.8800,244.9400,243.6400,2019-06-14
1080879,242.2100,248.9900,246.8800,242.8500,2019-06-13
2527072,231.6500,245.7900,242.2000,237.4000,2019-06-12
1523495,245.8700,255.4900,249.3600,253.6200,2019-06-11
1822411,247.4804,257.1299,249.8800,249.3600,2019-06-10
1943741,238.0100,250.0000,245.0400,239.0000,2019-06-07
1979161,224.3600,238.0275,237.2600,233.0000,2019-06-06
2709933,224.5800,234.0000,232.3000,224.5800,2019-06-05
3084173,200.5000,223.3700,222.9100,200.8400,2019-06-04
1704634,196.0000,202.7000,197.4200,199.8700,2019-06-03
988370,196.0100,201.6100,198.8100,198.0000,2019-05-31
1155421,200.1800,204.4400,201.8900,203.0200,2019-05-30
1519227,199.0000,204.7200,201.4500,202.0000,2019-05-29
1689867,196.2300,203.6200,202.0900,196.9500,2019-05-28
1220201,193.7800,199.7399,195.9000,197.5000,2019-05-24
1484660,192.2500,198.0000,195.2900,196.0000,2019-05-23
1266955,197.0004,205.9900,198.9000,197.1300,2019-05-22
1782182,198.1000,207.7600,199.0300,200.0500,2019-05-21
1389981,190.5500,201.5200,198.1700,193.1700,2019-05-20
1497381,196.0449,202.6100,198.0200,198.6200,2019-05-17
3275164,197.4443,209.3900,202.0400,200.6400,2019-05-16
3502851,184.7600,201.3900,199.8800,185.3900,2019-05-15
2228148,177.8500,187.1700,185.2600,179.5200,2019-05-14
2094526,173.6000,181.5200,176.7600,175.7700,2019-05-13
3720332,181.8150,192.6700,183.5100,191.0100,2019-05-10
8963552,180.5000,218.0000,189.9200,218.0000,2019-05-09
1642792,215.5000,225.7800,222.1100,216.2400,2019-05-08
1690068,214.2400,225.6700,217.6500,222.3700,2019-05-07
1746455,220.6103,229.6300,225.5900,225.0000,2019-05-06
1316982,222.6435,232.6959,231.9600,227.0100,2019-05-03
1100647,220.0000,227.3300,225.1600,220.0000,2019-05-02
1033194,219.0000,225.6400,221.2200,222.8900,2019-05-01
1720577,216.6700,224.7800,221.4800,219.5900,2019-04-30
1562633,216.5000,226.3800,225.8900,217.3000,2019-04-29
849119,211.6000,217.3000,215.2400,214.2400,2019-04-26
1026549,208.1800,216.8800,214.7500,210.0300,2019-04-25
725314,206.7000,213.8200,207.7900,212.2400,2019-04-24
994052,205.6261,215.0000,210.7300,212.4000,2019-04-23
1506536,197.0000,211.9997,211.0300,198.2500,2019-04-22
725435,194.3300,199.9100,198.7400,198.1800,2019-04-18
780825,197.0000,205.5688,198.7900,204.7000,2019-04-17
1016085,201.2400,208.1400,203.2600,203.7400,2019-04-16
715830,195.8800,202.6900,202.1600,199.2800,2019-04-15
890444,199.9500,205.8400,200.5000,202.6000,2019-04-12
695935,199.6600,203.5400,200.3600,201.2100,2019-04-11
1654693,194.8200,204.4200,199.8800,194.9700,2019-04-10
757945,194.5200,199.6300,194.8200,196.4700,2019-04-09
1003549,191.2100,197.6300,197.5000,195.5300,2019-04-08
1007050,193.4000,199.9998,196.5200,199.9800,2019-04-05
1704288,192.8500,208.0925,198.0000,207.0000,2019-04-04
1363888,203.2300,209.6900,207.2100,208.5000,2019-04-03
1141808,202.6813,207.4800,206.8400,206.0000,2019-04-02
2139692,197.0400,206.2389,206.1300,201.5600,2019-04-01
2297992,188.4000,199.3700,197.9500,189.1100,2019-03-29
2078450,180.1000,189.9000,186.5100,180.6000,2019-03-28
2328197,178.2995,189.6399,180.3800,187.7100,2019-03-27
3159042,184.2800,202.5000,186.9400,201.5300,2019-03-26
1680228,196.2700,204.4500,197.0400,201.5000,2019-03-25
1497816,201.2273,214.6985,202.9100,212.6500,2019-03-22
1125794,204.3966,214.4800,213.5700,204.4700,2019-03-21
840656,201.2112,208.1900,205.9600,205.4500,2019-03-20
748002,201.7501,207.3500,205.6700,204.3900,2019-03-19
1652767,200.8600,209.7400,203.7500,208.0000,2019-03-18
1166781,206.4600,211.8707,207.0000,208.5700,2019-03-15
977815,202.7300,209.8600,208.2300,205.2000,2019-03-14
1216565,202.9500,209.2300,205.1900,208.5000,2019-03-13
1266472,201.5900,208.5815,207.8000,205.3800,2019-03-12
2327306,194.3500,206.3600,204.3800,194.8700,2019-03-11
1682239,180.5009,194.7600,194.3500,185.1300,2019-03-08
1388657,184.7368,191.8900,188.8000,185.8700,2019-03-07
1311632,184.2050,190.5000,186.3500,190.4000,2019-03-06
993073,186.2410,192.1100,191.2300,187.9500,2019-03-05
2164673,182.6712,197.7100,189.3800,196.8700,2019-03-04
1574381,193.5100,201.4700,195.1200,199.1600,2019-03-01
1504149,192.5340,198.9500,197.5400,194.0000,2019-02-28
1236547,194.6700,199.6000,195.0000,194.6700,2019-02-27
1842605,191.6400,197.8200,195.5000,195.0000,2019-02-26
3195443,192.4700,202.3000,197.6200,193.5800,2019-02-25
7971429,173.5000,200.1500,197.7300,175.0000,2019-02-22
2295954,148.3600,153.2000,150.4900,150.0900,2019-02-21
4177774,145.5100,156.7900,150.0900,156.7500,2019-02-20
2153659,156.5200,165.7000,161.7000,159.0000,2019-02-19
1281602,153.1100,158.2700,158.1200,155.0000,2019-02-15
966942,149.9900,154.9350,153.4300,149.9900,2019-02-14
1062640,147.5700,156.5800,151.3400,154.9000,2019-02-13
844691,150.1600,153.5100,152.9800,151.0000,2019-02-12
830500,145.1600,150.0000,148.9000,148.0100,2019-02-11
859060,138.7800,146.9100,146.1800,139.5000,2019-02-08
1347403,138.5820,145.4000,142.0400,145.4000,2019-02-07
1740173,146.1800,155.9699,147.5000,155.0000,2019-02-06
1220584,152.9900,157.5000,155.1600,153.1400,2019-02-05
1593878,145.6700,155.1500,151.6700,146.0000,2019-02-04
756423,142.1593,146.0000,145.2600,142.4700,2019-02-01
1021867,140.0500,145.7800,142.6800,140.0500,2019-01-31
817417,135.3953,141.7900,140.0500,137.0000,2019-01-30
547935,132.9651,136.9800,134.5600,135.7100,2019-01-29
high,timestamp,low,volume,close,open
257.9950,2019-06-20,247.6500,645489,250.8086,255.0000
251.7100,2019-06-19,243.9000,813384,251.3000,247.5400
255.5000,2019-06-18,244.5000,1062164,245.1800,252.5700
253.9300,2019-06-17,246.1700,985321,248.1100,246.5300
246.8800,2019-06-14,240.7600,1123210,244.9400,243.6400
248.9900,2019-06-13,242.2100,1080879,246.8800,242.8500
245.7900,2019-06-12,231.6500,2527072,242.2000,237.4000
255.4900,2019-06-11,245.8700,1523495,249.3600,253.6200
257.1299,2019-06-10,247.4804,1822411,249.8800,249.3600
250.0000,2019-06-07,238.0100,1943741,245.0400,239.0000
238.0275,2019-06-06,224.3600,1979161,237.2600,233.0000
234.0000,2019-06-05,224.5800,2709933,232.3000,224.5800
223.3700,2019-06-04,200.5000,3084173,222.9100,200.8400
202.7000,2019-06-03,196.0000,1704634,197.4200,199.8700
201.6100,2019-05-31,196.0100,988370,198.8100,198.0000
204.4400,2019-05-30,200.1800,1155421,201.8900,203.0200
204.7200,2019-05-29,199.0000,1519227,201.4500,202.0000
203.6200,2019-05-28,196.2300,1689867,202.0900,196.9500
199.7399,2019-05-24,193.7800,1220201,195.9000,197.5000
198.0000,2019-05-23,192.2500,1484660,195.2900,196.0000
205.9900,2019-05-22,197.0004,1266955,198.9000,197.1300
207.7600,2019-05-21,198.1000,1782182,199.0300,200.0500
201.5200,2019-05-20,190.5500,1389981,198.1700,193.1700
202.6100,2019-05-17,196.0449,1497381,198.0200,198.6200
209.3900,2019-05-16,197.4443,3275164,202.0400,200.6400
201.3900,2019-05-15,184.7600,3502851,199.8800,185.3900
187.1700,2019-05-14,177.8500,2228148,185.2600,179.5200
181.5200,2019-05-13,173.6000,2094526,176.7600,175.7700
192.6700,2019-05-10,181.8150,3720332,183.5100,191.0100
218.0000,2019-05-09,180.5000,8963552,189.9200,218.0000
225.7800,2019-05-08,215.5000,1642792,222.1100,216.2400
225.6700,2019-05-07,214.2400,1690068,217.6500,222.3700
229.6300,2019-05-06,220.6103,1746455,225.5900,225.0000
232.6959,2019-05-03,222.6435,1316982,231.9600,227.0100
227.3300,2019-05-02,220.0000,1100647,225.1600,220.0000
225.6400,2019-05-01,219.0000,1033194,221.2200,222.8900
224.7800,2019-04-30,216.6700,1720577,221.4800,219.5900
226.3800,2019-04-29,216.5000,1562633,225.8900,217.3000
217.3000,2019-04-26,211.6000,849119,215.2400,214.2400
216.8800,2019-04-25,208.1800,1026549,214.7500,210.0300
213.8200,2019-04-24,206.7000,725314,207.7900,212.2400
215.0000,2019-04-23,205.6261,994052,210.7300,212.4000
211.9997,2019-04-22,197.0000,1506536,211.0300,198.2500
199.9100,2019-04-18,194.3300,725435,198.7400,198.1800
205.5688,2019-04-17,197.0000,780825,198.7900,204.7000
208.1400,2019-04-16,201.2400,1016085,203.2600,203.7400
202.6900,2019-04-15,195.8800,715830,202.1600,199.2800
205.8400,2019-04-12,199.9500,890444,200.5000,202.6000
203.5400,2019-04-11,199.6600,695935,200.3600,201.2100
204.4200,2019-04-10,194.8200,1654693,199.8800,194.9700
199.6300,2019-04-09,194.5200,757945,194.8200,196.4700
197.6300,2019-04-08,191.2100,1003549,197.5000,195.5300
199.9998,2019-04-05,193.4000,1007050,196.5200,199.9800
208.0925,2019-04-04,192.8500,1704288,198.0000,207.0000
209.6900,2019-04-03,203.2300,1363888,207.2100,208.5000
207.4800,2019-04-02,202.6813,1141808,206.8400,206.0000
206.2389,2019-04-01,197.0400,2139692,206.1300,201.5600
199.3700,2019-03-29,188.4000,2297992,197.9500,189.1100
189.9000,2019-03-28,180.1000,2078450,186.5100,180.6000
189.6399,2019-03-27,178.2995,2328197,180.3800,187.7100
202.5000,2019-03-26,184.2800,3159042,186.9400,201.5300
204.4500,2019-03-25,196.2700,1680228,197.0400,201.5000
214.6985,2019-03-22,201.2273,1497816,202.9100,212.6500
214.4800,2019-03-21,204.3966,1125794,213.5700,204.4700
208.1900,2019-03-20,201.2112,840656,205.9600,205.4500
207.3500,2019-03-19,201.7501,748002,205.6700,204.3900
209.7400,2019-03-18,200.8600,1652767,203.7500,208.0000
211.8707,2019-03-15,206.4600,1166781,207.0000,208.5700
209.8600,2019-03-14,202.7300,977815,208.2300,205.2000
209.2300,2019-03-13,202.9500,1216565,205.1900,208.5000
208.5815,2019-03-12,201.5900,1266472,207.8000,205.3800
206.3600,2019-03-11,194.3500,2327306,204.3800,194.8700
194.7600,2019-03-08,180.5009,1682239,194.3500,185.1300
191.8900,2019-03-07,184.7368,1388657,188.8000,185.8700
190.5000,2019-03-06,184.2050,1311632,186.3500,190.4000
192.1100,2019-03-05,186.2410,993073,191.2300,187.9500
197.7100,2019-03-04,182.6712,2164673,189.3800,196.8700
201.4700,2019-03-01,193.5100,1574381,195.1200,199.1600
198.9500,2019-02-28,192.5340,1504149,197.5400,194.0000
199.6000,2019-02-27,194.6700,1236547,195.0000,194.6700
197.8200,2019-02-26,191.6400,1842605,195.5000,195.0000
202.3000,2019-02-25,192.4700,3195443,197.6200,193.5800
200.1500,2019-02-22,173.5000,7971429,197.7300,175.0000
153.2000,2019-02-21,148.3600,2295954,150.4900,150.0900
156.7900,2019-02-20,145.5100,4177774,150.0900,156.7500
165.7000,2019-02-19,156.5200,2153659,161.7000,159.0000
158.2700,2019-02-15,153.1100,1281602,158.1200,155.0000
154.9350,2019-02-14,149.9900,966942,153.4300,149.9900
156.5800,2019-02-13,147.5700,1062640,151.3400,154.9000
153.5100,2019-02-12,150.1600,844691,152.9800,151.0000
150.0000,2019-02-11,145.1600,830500,148.9000,148.0100
146.9100,2019-02-08,138.7800,859060,146.1800,139.5000
145.4000,2019-02-07,138.5820,1347403,142.0400,145.4000
155.9699,2019-02-06,146.1800,1740173,147.5000,155.0000
157.5000,2019-02-05,152.9900,1220584,155.1600,153.1400
155.1500,2019-02-04,145.6700,1593878,151.6700,146.0000
146.0000,2019-02-01,142.1593,756423,145.2600,142.4700
145.7800,2019-01-31,140.0500,1021867,142.6800,140.0500
141.7900,2019-01-30,135.3953,817417,140.0500,137.0000
136.9800,2019-01-29,132.9651,547935,134.5600,135.7100
close,timestamp,high,low,volume,open
250.6300,2019-06-20,257.9950,247.6500,646260,255.0000
251.3000,2019-06-19,251.7100,243.9000,813384,247.5400
245.1800,2019-06-18,255.5000,244.5000,1062164,252.5700
248.1100,2019-06-17,253.9300,246.1700,985321,246.5300
244.9400,2019-06-14,246.8800,240.7600,1123210,243.6400
246.8800,2019-06-13,248.9900,242.2100,1080879,242.8500
242.2000,2019-06-12,245.7900,231.6500,2527072,237.4000
249.3600,2019-06-11,255.4900,245.8700,1523495,253.6200
249.8800,2019-06-10,257.1299,247.4804,1822411,249.3600
245.0400,2019-06-07,250.0000,238.0100,1943741,239.0000
237.2600,2019-06-06,238.0275,224.3600,1979161,233.0000
232.3000,2019-06-05,234.0000,224.5800,2709933,224.5800
222.9100,2019-06-04,223.3700,200.5000,3084173,200.8400
197.4200,2019-06-03,202.7000,196.0000,1704634,199.8700
198.8100,2019-05-31,201.6100,196.0100,988370,198.0000
201.8900,2019-05-30,204.4400,200.1800,1155421,203.0200
201.4500,2019-05-29,204.7200,199.0000,1519227,202.0000
202.0900,2019-05-28,203.6200,196.2300,1689867,196.9500
195.9000,2019-05-24,199.7399,193.7800,1220201,197.5000
195.2900,2019-05-23,198.0000,192.2500,1484660,196.0000
198.9000,2019-05-22,205.9900,197.0004,1266955,197.1300
199.0300,2019-05-21,207.7600,198.1000,1782182,200.0500
198.1700,2019-05-20,201.5200,190.5500,1389981,193.1700
198.0200,2019-05-17,202.6100,196.0449,1497381,198.6200
202.0400,2019-05-16,209.3900,197.4443,3275164,200.6400
199.8800,2019-05-15,201.3900,184.7600,3502851,185.3900
185.2600,2019-05-14,187.1700,177.8500,2228148,179.5200
176.7600,2019-05-13,181.5200,173.6000,2094526,175.7700
183.5100,2019-05-10,192.6700,181.8150,3720332,191.0100
189.9200,2019-05-09,218.0000,180.5000,8963552,218.0000
222.1100,2019-05-08,225.7800,215.5000,1642792,216.2400
217.6500,2019-05-07,225.6700,214.2400,1690068,222.3700
225.5900,2019-05-06,229.6300,220.6103,1746455,225.0000
231.9600,2019-05-03,232.6959,222.6435,1316982,227.0100
225.1600,2019-05-02,227.3300,220.0000,1100647,220.0000
221.2200,2019-05-01,225.6400,219.0000,1033194,222.8900
221.4800,2019-04-30,224.7800,216.6700,1720577,219.5900
225.8900,2019-04-29,226.3800,216.5000,1562633,217.3000
215.2400,2019-04-26,217.3000,211.6000,849119,214.2400
214.7500,2019-04-25,216.8800,208.1800,1026549,210.0300
207.7900,2019-04-24,213.8200,206.7000,725314,212.2400
210.7300,2019-04-23,215.0000,205.6261,994052,212.4000
211.0300,2019-04-22,211.9997,197.0000,1506536,198.2500
198.7400,2019-04-18,199.9100,194.3300,725435,198.1800
198.7900,2019-04-17,205.5688,197.0000,780825,204.7000
203.2600,2019-04-16,208.1400,201.2400,1016085,203.7400
202.1600,2019-04-15,202.6900,195.8800,715830,199.2800
200.5000,2019-04-12,205.8400,199.9500,890444,202.6000
200.3600,2019-04-11,203.5400,199.6600,695935,201.2100
199.8800,2019-04-10,204.4200,194.8200,1654693,194.9700
194.8200,2019-04-09,199.6300,194.5200,757945,196.4700
197.5000,2019-04-08,197.6300,191.2100,1003549,195.5300
196.5200,2019-04-05,199.9998,193.4000,1007050,199.9800
198.0000,2019-04-04,208.0925,192.8500,1704288,207.0000
207.2100,2019-04-03,209.6900,203.2300,1363888,208.5000
206.8400,2019-04-02,207.4800,202.6813,1141808,206.0000
206.1300,2019-04-01,206.2389,197.0400,2139692,201.5600
197.9500,2019-03-29,199.3700,188.4000,2297992,189.1100
186.5100,2019-03-28,189.9000,180.1000,2078450,180.6000
180.3800,2019-03-27,189.6399,178.2995,2328197,187.7100
186.9400,2019-03-26,202.5000,184.2800,3159042,201.5300
197.0400,2019-03-25,204.4500,196.2700,1680228,201.5000
202.9100,2019-03-22,214.6985,201.2273,1497816,212.6500
213.5700,2019-03-21,214.4800,204.3966,1125794,204.4700
205.9600,2019-03-20,208.1900,201.2112,840656,205.4500
205.6700,2019-03-19,207.3500,201.7501,748002,204.3900
203.7500,2019-03-18,209.7400,200.8600,1652767,208.0000
207.0000,2019-03-15,211.8707,206.4600,1166781,208.5700
208.2300,2019-03-14,209.8600,202.7300,977815,205.2000
205.1900,2019-03-13,209.2300,202.9500,1216565,208.5000
207.8000,2019-03-12,208.5815,201.5900,1266472,205.3800
204.3800,2019-03-11,206.3600,194.3500,2327306,194.8700
194.3500,2019-03-08,194.7600,180.5009,1682239,185.1300
188.8000,2019-03-07,191.8900,184.7368,1388657,185.8700
186.3500,2019-03-06,190.5000,184.2050,1311632,190.4000
191.2300,2019-03-05,192.1100,186.2410,993073,187.9500
189.3800,2019-03-04,197.7100,182.6712,2164673,196.8700
195.1200,2019-03-01,201.4700,193.5100,1574381,199.1600
197.5400,2019-02-28,198.9500,192.5340,1504149,194.0000
195.0000,2019-02-27,199.6000,194.6700,1236547,194.6700
195.5000,2019-02-26,197.8200,191.6400,1842605,195.0000
197.6200,2019-02-25,202.3000,192.4700,3195443,193.5800
197.7300,2019-02-22,200.1500,173.5000,7971429,175.0000
150.4900,2019-02-21,153.2000,148.3600,2295954,150.0900
150.0900,2019-02-20,156.7900,145.5100,4177774,156.7500
161.7000,2019-02-19,165.7000,156.5200,2153659,159.0000
158.1200,2019-02-15,158.2700,153.1100,1281602,155.0000
153.4300,2019-02-14,154.9350,149.9900,966942,149.9900
151.3400,2019-02-13,156.5800,147.5700,1062640,154.9000
152.9800,2019-02-12,153.5100,150.1600,844691,151.0000
148.9000,2019-02-11,150.0000,145.1600,830500,148.0100
146.1800,2019-02-08,146.9100,138.7800,859060,139.5000
142.0400,2019-02-07,145.4000,138.5820,1347403,145.4000
147.5000,2019-02-06,155.9699,146.1800,1740173,155.0000
155.1600,2019-02-05,157.5000,152.9900,1220584,153.1400
151.6700,2019-02-04,155.1500,145.6700,1593878,146.0000
145.2600,2019-02-01,146.0000,142.1593,756423,142.4700
142.6800,2019-01-31,145.7800,140.0500,1021867,140.0500
140.0500,2019-01-30,141.7900,135.3953,817417,137.0000
134.5600,2019-01-29,136.9800,132.9651,547935,135.7100
close,volume,open,timestamp,low,high
249.3100,654254,255.0000,2019-06-20,247.6500,257.9950
251.3000,813384,247.5400,2019-06-19,243.9000,251.7100
245.1800,1062164,252.5700,2019-06-18,244.5000,255.5000
248.1100,985321,246.5300,2019-06-17,246.1700,253.9300
244.9400,1123210,243.6400,2019-06-14,240.7600,246.8800
246.8800,1080879,242.8500,2019-06-13,242.2100,248.9900
242.2000,2527072,237.4000,2019-06-12,231.6500,245.7900
249.3600,1523495,253.6200,2019-06-11,245.8700,255.4900
249.8800,1822411,249.3600,2019-06-10,247.4804,257.1299
245.0400,1943741,239.0000,2019-06-07,238.0100,250.0000
237.2600,1979161,233.0000,2019-06-06,224.3600,238.0275
232.3000,2709933,224.5800,2019-06-05,224.5800,234.0000
222.9100,3084173,200.8400,2019-06-04,200.5000,223.3700
197.4200,1704634,199.8700,2019-06-03,196.0000,202.7000
198.8100,988370,198.0000,2019-05-31,196.0100,201.6100
201.8900,1155421,203.0200,2019-05-30,200.1800,204.4400
201.4500,1519227,202.0000,2019-05-29,199.0000,204.7200
202.0900,1689867,196.9500,2019-05-28,196.2300,203.6200
195.9000,1220201,197.5000,2019-05-24,193.7800,199.7399
195.2900,1484660,196.0000,2019-05-23,192.2500,198.0000
198.9000,1266955,197.1300,2019-05-22,197.0004,205.9900
199.0300,1782182,200.0500,2019-05-21,198.1000,207.7600
198.1700,1389981,193.1700,2019-05-20,190.5500,201.5200
198.0200,1497381,198.6200,2019-05-17,196.0449,202.6100
202.0400,3275164,200.6400,2019-05-16,197.4443,209.3900
199.8800,3502851,185.3900,2019-05-15,184.7600,201.3900
185.2600,2228148,179.5200,2019-05-14,177.8500,187.1700
176.7600,2094526,175.7700,2019-05-13,173.6000,181.5200
183.5100,3720332,191.0100,2019-05-10,181.8150,192.6700
189.9200,8963552,218.0000,2019-05-09,180.5000,218.0000
222.1100,1642792,216.2400,2019-05-08,215.5000,225.7800
217.6500,1690068,222.3700,2019-05-07,214.2400,225.6700
225.5900,1746455,225.0000,2019-05-06,220.6103,229.6300
231.9600,1316982,227.0100,2019-05-03,222.6435,232.6959
225.1600,1100647,220.0000,2019-05-02,220.0000,227.3300
221.2200,1033194,222.8900,2019-05-01,219.0000,225.6400
221.4800,1720577,219.5900,2019-04-30,216.6700,224.7800
225.8900,1562633,217.3000,2019-04-29,216.5000,226.3800
215.2400,849119,214.2400,2019-04-26,211.6000,217.3000
214.7500,1026549,210.0300,2019-04-25,208.1800,216.8800
207.7900,725314,212.2400,2019-04-24,206.7000,213.8200
210.7300,994052,212.4000,2019-04-23,205.6261,215.0000
211.0300,1506536,198.2500,2019-04-22,197.0000,211.9997
